Transaction_ID,Region,Country,Product_Line,Revenue,Marketing_Expense ,Profit,Quarter,Date,Channel,Age,,,,,
659086,Africa,Canada,iPad,1093179,27846,20%,Q2,31-05-2023,E-Commerce,35,,,,,
259154,North America,Japan,MacBook,7418907,421695,40%,Q1,24-01-2021,E-Commerce,30,,,,,
905677,Africa,Germany,iPhone,8163605,159558,40%,Q2,09-01-2025,Apple Store,29,,,,,
849708,South America,India,Wearables,662621,369226,35%,Q1,25-11-2022,Retail Partner,45,,,,,
533028,North America,Canada,Services,9762969,397400,20%,Q4,05-05-2024,Online,34,,,,,
808622,Africa,Brazil,Services,3322588,169880,35%,Q1,23-04-2023,Online,28,,,,,
795656,North America,Canada,iPhone,4022847,287749,25%,Q1,31-03-2022,Online,18,,,,,
647508,North America,Brazil,iPad,8384978,480458,20%,Q3,18-09-2024,Retail Partner,36,,,,,
233238,South America,UK,Services,1072678,429781,35%,Q1,18-12-2024,E-Commerce,34,,,,,
982683,Asia,Germany,Wearables,4101561,231752,30%,Q4,26-09-2021,Offline,25,,,,,
314415,Africa,Germany,iPhone,3408286,277538,35%,Q2,16-11-2021,E-Commerce,20,,,,,
714667,Oceania,Canada,MacBook,9114014,269912,35%,Q3,30-11-2022,Apple Store,48,,,,,
725222,Asia,USA,Wearables,9246227,63416,30%,Q2,13-06-2020,Apple Store,21,,,,,
972927,Oceania,Japan,iPhone,1876969,135790,30%,Q2,18-06-2021,Offline,31,,,,,
143941,South America,UK,iPhone,7455164,188879,35%,Q1,16-06-2020,Apple Store,27,,,,,
118984,Oceania,France,MacBook,4538109,194281,35%,Q2,26-10-2022,Offline,34,,,,,
685480,North America,Germany,iPad,6946842,229697,30%,Q2,16-06-2021,E-Commerce,32,,,,,
393537,Africa,India,iPad,1999763,407038,40%,Q3,27-12-2021,Online,33,,,,,
927937,Asia,France,iPad,6471191,182383,40%,Q3,24-09-2020,Retail Partner,29,,,,,
521534,North America,India,iPad,9913185,111896,25%,Q1,17-05-2023,Apple Store,31,,,,,
194425,North America,Brazil,MacBook,3374783,91876,35%,Q2,13-09-2023,Offline,34,,,,,
347833,South America,UK,iPad,5304372,445693,40%,Q4,12-09-2023,Offline,37,,,,,
114169,Europe,USA,MacBook,3520925,448348,25%,Q4,10-08-2020,Apple Store,39,,,,,
615566,Asia,India,MacBook,4159566,172195,20%,Q3,21-06-2021,Retail Partner,25,,,,,
230916,South America,France,iPad,2074105,379446,40%,Q1,26-06-2020,E-Commerce,28,,,,,
780190,Africa,UK,MacBook,2926416,4119,25%,Q4,22-05-2023,E-Commerce,23,,,,,
503654,North America,Australia,iPad,4652930,183788,20%,Q3,04-02-2021,Retail Partner,42,,,,,
632003,Oceania,India,iPad,9117401,97150,30%,Q1,08-11-2022,E-Commerce,28,,,,,
934082,Europe,Brazil,iPhone,6900120,91255,25%,Q2,10-03-2022,Apple Store,30,,,,,
585668,Europe,China,iPhone,5447511,87813,40%,Q2,19-12-2022,Online,24,,,,,
921003,North America,Japan,Wearables,6724792,426283,20%,Q1,09-04-2021,Apple Store,20,,,,,
393659,North America,Japan,Wearables,1210265,447032,25%,Q2,26-09-2021,Retail Partner,25,,,,,
667165,Africa,USA,iPad,8954521,152527,20%,Q1,03-08-2022,Retail Partner,33,,,,,
285983,Oceania,France,Wearables,285391,122325,25%,Q2,09-05-2023,Offline,38,,,,,
394637,North America,Canada,Wearables,2444771,344219,20%,Q3,23-05-2023,E-Commerce,32,,,,,
369497,Europe,USA,MacBook,126278,281069,20%,Q2,23-10-2022,Online,19,,,,,
242603,Oceania,UK,iPhone,4403307,404613,30%,Q1,02-06-2023,Offline,29,,,,,
735408,North America,Germany,Services,1129847,119416,40%,Q2,29-10-2023,Online,35,,,,,
860004,Oceania,Brazil,Services,1832235,326706,35%,Q3,03-02-2022,Apple Store,46,,,,,
778154,North America,USA,MacBook,6595831,378780,40%,Q3,28-11-2024,Retail Partner,39,,,,,
336568,Asia,India,iPhone,2733514,150589,20%,Q1,29-12-2022,Online,27,,,,,
482055,Europe,USA,iPhone,9404404,492880,40%,Q3,14-02-2024,Offline,23,,,,,
476518,Oceania,Japan,iPhone,8804743,339867,20%,Q1,09-11-2022,Online,32,,,,,
868578,Asia,China,Wearables,1775402,136251,25%,Q3,02-06-2021,E-Commerce,34,,,,,
163521,Africa,Australia,iPhone,1466467,40421,30%,Q1,03-09-2020,Apple Store,23,,,,,
318162,Oceania,UK,iPad,5775137,351156,30%,Q1,18-02-2021,Online,32,,,,,
200560,North America,France,iPad,9006970,127357,40%,Q2,19-03-2022,Online,28,,,,,
163037,Asia,Japan,MacBook,2481872,133639,20%,Q3,10-03-2020,E-Commerce,23,,,,,
988962,Asia,USA,Wearables,6578317,441100,35%,Q4,15-09-2022,Retail Partner,19,,,,,
900074,Asia,USA,iPhone,2165920,387879,20%,Q1,31-08-2023,Offline,22,,,,,
504224,Oceania,Japan,iPad,4938247,333471,35%,Q3,18-01-2024,Retail Partner,37,,,,,
916383,North America,China,iPad,1667496,86140,30%,Q4,30-08-2022,E-Commerce,30,,,,,
900374,North America,India,iPad,7241268,490789,25%,Q2,22-08-2023,Apple Store,34,,,,,
910551,North America,India,MacBook,8095929,62286,25%,Q2,24-03-2023,Apple Store,33,,,,,
922111,Oceania,Australia,MacBook,6460345,307401,35%,Q4,16-06-2022,E-Commerce,20,,,,,
229892,South America,France,iPad,7444308,316837,35%,Q1,12-11-2021,Online,28,,,,,
230463,North America,China,Services,6262284,394487,30%,Q3,15-04-2021,E-Commerce,26,,,,,
993228,Oceania,France,Services,2749011,207711,20%,Q4,11-01-2021,Retail Partner,34,,,,,
977947,North America,India,iPad,3912308,363685,30%,Q2,25-12-2024,Retail Partner,31,,,,,
507485,Asia,India,iPhone,342748,24799,30%,Q4,03-11-2022,Apple Store,28,,,,,
854285,Europe,France,iPhone,3882018,375024,40%,Q2,02-07-2020,Online,33,,,,,
895423,North America,Australia,MacBook,2428827,313957,25%,Q2,17-09-2021,E-Commerce,22,,,,,
449356,Oceania,Australia,Wearables,1096298,106722,25%,Q3,14-03-2020,Retail Partner,35,,,,,
393675,North America,Brazil,MacBook,747148,133382,40%,Q3,17-04-2024,Offline,46,,,,,
933090,Asia,UK,Services,9880310,229396,20%,Q1,10-07-2022,Apple Store,42,,,,,
892732,Oceania,Germany,MacBook,8417580,392987,20%,Q3,22-08-2024,Online,31,,,,,
963174,North America,USA,MacBook,1796531,344010,40%,Q2,14-04-2024,Apple Store,25,,,,,
304224,North America,Germany,Services,281743,126729,20%,Q1,27-03-2021,Apple Store,34,,,,,
300686,Oceania,Canada,MacBook,7671856,243450,30%,Q2,19-06-2021,E-Commerce,30,,,,,
140084,Africa,Brazil,Services,6723528,247875,20%,Q3,16-12-2024,Online,30,,,,,
802446,South America,UK,MacBook,3384891,474631,20%,Q4,10-12-2020,Online,21,,,,,
750209,Europe,France,Services,3296607,224189,35%,Q3,07-06-2020,Retail Partner,30,,,,,
547698,Asia,UK,iPhone,357977,405289,30%,Q3,15-09-2024,Online,21,,,,,
221336,Asia,China,Services,6905034,84503,30%,Q1,05-04-2023,Retail Partner,47,,,,,
879498,Africa,Canada,Services,1730243,239518,35%,Q3,07-09-2020,Offline,39,,,,,
671765,North America,India,iPad,7455328,423898,35%,Q4,11-10-2024,Offline,32,,,,,
934163,South America,Australia,Services,7715967,7906,30%,Q1,24-01-2022,Retail Partner,26,,,,,
503928,South America,Germany,iPad,1527873,99141,40%,Q2,12-02-2023,Online,32,,,,,
451420,Europe,Canada,Wearables,3089105,272856,30%,Q4,31-10-2022,E-Commerce,22,,,,,
938371,Oceania,UK,MacBook,6096510,252495,20%,Q3,05-09-2021,Offline,50,,,,,
357202,Oceania,France,Wearables,1845440,442899,35%,Q4,25-05-2023,E-Commerce,27,,,,,
924713,Oceania,Japan,iPhone,7889726,406561,20%,Q2,28-12-2024,E-Commerce,24,,,,,
788959,South America,Canada,iPad,5128996,78456,25%,Q4,26-12-2024,Online,26,,,,,
444782,North America,Canada,Services,4990279,336744,40%,Q4,02-05-2020,Apple Store,26,,,,,
636723,South America,USA,Services,5944185,229080,40%,Q2,25-01-2024,Online,34,,,,,
269954,South America,Japan,Wearables,7560348,87474,25%,Q4,10-12-2020,Offline,37,,,,,
443461,Asia,France,iPad,5581552,354839,25%,Q2,27-10-2022,Retail Partner,29,,,,,
438504,Europe,Japan,MacBook,7111091,239181,30%,Q3,04-05-2022,Offline,48,,,,,
915826,Asia,India,iPad,4973232,318455,20%,Q4,24-03-2022,Apple Store,28,,,,,
500873,South America,Canada,iPad,8634161,327277,30%,Q3,29-03-2023,E-Commerce,32,,,,,
925033,North America,France,iPad,9576020,84400,30%,Q3,08-03-2020,Apple Store,28,,,,,
123300,North America,France,iPhone,6636981,78539,40%,Q1,28-05-2022,Retail Partner,24,,,,,
839911,Europe,Germany,Wearables,3050098,92835,30%,Q4,17-09-2023,Offline,27,,,,,
468425,Europe,France,iPad,1968624,147443,35%,Q3,31-01-2024,Online,28,,,,,
135441,North America,Japan,iPad,2495775,465207,20%,Q2,25-12-2022,Offline,28,,,,,
841653,North America,Germany,iPhone,1537318,224924,30%,Q3,04-08-2021,E-Commerce,21,,,,,
919938,Asia,Canada,Services,6016137,267813,30%,Q1,08-12-2020,Online,30,,,,,
382093,Oceania,Canada,Services,8473488,176081,25%,Q4,28-12-2021,Online,29,,,,,
689157,Africa,Germany,MacBook,7002397,225235,25%,Q2,12-10-2021,Online,29,,,,,
383899,Oceania,UK,Services,7646372,270739,25%,Q2,16-11-2020,Apple Store,33,,,,,
974296,Asia,France,MacBook,914384,316144,20%,Q2,29-06-2021,E-Commerce,25,,,,,
492017,North America,Brazil,MacBook,436176,32623,30%,Q2,15-05-2022,Retail Partner,21,,,,,
320304,Africa,France,iPad,600466,87109,35%,Q2,07-11-2021,Offline,28,,,,,
710268,North America,Brazil,iPad,9474341,468257,30%,Q1,17-09-2022,Offline,33,,,,,
589913,North America,Australia,iPhone,9783428,344575,20%,Q3,15-01-2022,Offline,31,,,,,
236229,North America,Brazil,Wearables,152190,147768,30%,Q3,30-10-2024,Offline,30,,,,,
824976,Europe,Brazil,iPad,4019750,387605,40%,Q3,09-11-2022,Online,32,,,,,
722171,Africa,USA,Wearables,2683662,198852,40%,Q3,25-10-2023,Online,34,,,,,
467871,Europe,France,Wearables,9479016,103699,20%,Q3,26-03-2021,Retail Partner,41,,,,,
688376,Africa,Germany,Services,128060,224421,30%,Q2,01-10-2024,Online,34,,,,,
924756,Europe,India,Services,8218324,95090,20%,Q4,20-11-2022,E-Commerce,27,,,,,
107537,Oceania,Germany,MacBook,9966285,212274,40%,Q2,08-08-2021,Online,24,,,,,
950374,North America,Australia,Services,8243084,99637,40%,Q4,03-06-2021,E-Commerce,27,,,,,
668099,Europe,USA,iPhone,1114810,239096,20%,Q1,04-01-2023,Offline,25,,,,,
987635,North America,Germany,Wearables,6800378,214915,25%,Q2,23-01-2024,E-Commerce,33,,,,,
515936,Oceania,China,iPhone,5252331,264800,20%,Q1,22-05-2021,Apple Store,20,,,,,
290981,Asia,Australia,iPhone,4897670,343009,35%,Q2,22-01-2021,Apple Store,25,,,,,
798935,Africa,France,Wearables,8144809,416635,40%,Q1,24-12-2021,Online,27,,,,,
764096,South America,France,MacBook,5474810,68396,25%,Q2,20-07-2024,Apple Store,39,,,,,
123738,North America,Germany,iPad,353320,322166,20%,Q4,08-11-2022,Apple Store,28,,,,,
137265,Europe,China,Services,4548015,137585,25%,Q4,24-12-2021,Online,33,,,,,
527271,Oceania,Brazil,Services,6531577,444740,20%,Q2,13-02-2024,E-Commerce,25,,,,,
446805,South America,USA,Services,2369912,67331,30%,Q2,08-06-2024,E-Commerce,26,,,,,
927980,North America,Australia,Services,6566768,429546,20%,Q3,27-04-2020,Offline,31,,,,,
833308,Oceania,Japan,Services,6463072,53211,40%,Q4,18-03-2024,Online,25,,,,,
920570,Asia,Germany,MacBook,2102560,318740,20%,Q1,25-12-2024,Online,19,,,,,
504351,Asia,USA,iPhone,6116555,346261,40%,Q4,09-12-2020,Retail Partner,23,,,,,
617932,Africa,USA,iPad,9824609,198480,40%,Q4,18-04-2021,Online,34,,,,,
737680,North America,France,Services,9427093,147309,20%,Q2,26-11-2024,Apple Store,45,,,,,
115223,North America,India,MacBook,8572928,320423,25%,Q4,20-07-2020,E-Commerce,20,,,,,
433132,North America,China,MacBook,3649139,15586,40%,Q3,03-05-2024,Retail Partner,40,,,,,
371325,Asia,UK,iPad,1865906,347622,30%,Q1,17-05-2024,Offline,37,,,,,
169460,Africa,France,MacBook,3153848,127519,40%,Q1,09-05-2023,Online,24,,,,,
875292,North America,Germany,Wearables,5813289,137580,20%,Q4,23-12-2024,Retail Partner,36,,,,,
439127,North America,USA,iPad,7601456,375671,25%,Q4,06-02-2021,Apple Store,29,,,,,
680872,Asia,Australia,MacBook,1899940,266974,25%,Q2,05-06-2023,E-Commerce,23,,,,,
833755,Africa,China,MacBook,7854916,290318,35%,Q3,02-06-2022,Retail Partner,34,,,,,
322610,South America,Canada,Services,7589697,57885,40%,Q2,27-01-2023,E-Commerce,28,,,,,
766250,North America,Japan,iPhone,7882886,180869,35%,Q3,24-05-2022,E-Commerce,20,,,,,
179880,Asia,India,MacBook,8229735,373350,20%,Q4,10-01-2024,Online,25,,,,,
540724,Europe,France,MacBook,3266798,438073,35%,Q4,13-10-2020,Offline,34,,,,,
532978,Europe,India,Wearables,4473436,456790,20%,Q4,06-02-2020,Offline,21,,,,,
592088,North America,China,iPhone,8056958,348163,40%,Q1,09-02-2022,Apple Store,28,,,,,
709907,Europe,Brazil,Services,1788031,280319,20%,Q4,16-04-2020,Apple Store,30,,,,,
601666,Europe,Germany,MacBook,2294637,400258,40%,Q4,30-07-2022,E-Commerce,18,,,,,
591455,South America,Brazil,Services,4461739,98621,25%,Q3,03-04-2022,Retail Partner,50,,,,,
877006,South America,Brazil,Services,3735845,145364,40%,Q3,17-07-2023,Offline,26,,,,,
553142,North America,Australia,Wearables,1983959,445903,40%,Q3,07-12-2023,E-Commerce,34,,,,,
658090,Europe,France,iPad,2633960,190536,20%,Q1,18-07-2023,Online,28,,,,,
727047,North America,Japan,iPad,2043882,155695,20%,Q2,02-12-2022,Offline,29,,,,,
324597,Asia,India,Services,5669298,119225,30%,Q3,20-09-2023,Apple Store,29,,,,,
685346,Africa,China,Wearables,5239130,499645,20%,Q2,16-07-2024,Retail Partner,22,,,,,
140148,North America,USA,Services,7946925,148153,40%,Q3,23-04-2021,Online,31,,,,,
735756,North America,France,MacBook,8470431,111449,30%,Q2,28-02-2021,Offline,39,,,,,
822477,Oceania,Japan,iPad,5172144,129191,40%,Q3,05-10-2024,Apple Store,30,,,,,
947978,Africa,Australia,Services,5237032,149927,20%,Q2,06-12-2021,Retail Partner,47,,,,,
466638,Europe,UK,Wearables,2500453,79382,30%,Q2,08-11-2021,Offline,34,,,,,
772175,Africa,France,Wearables,1994048,411667,40%,Q4,11-05-2023,E-Commerce,34,,,,,
397338,North America,Japan,MacBook,2292092,73235,40%,Q1,23-12-2021,Online,26,,,,,
300532,North America,Canada,iPhone,5397204,108681,40%,Q3,23-07-2021,E-Commerce,30,,,,,
370093,Oceania,Canada,MacBook,6539753,483426,20%,Q1,28-02-2021,E-Commerce,30,,,,,
704023,Oceania,Brazil,Services,6189046,368659,20%,Q2,10-03-2021,Apple Store,36,,,,,
747708,Africa,Germany,Wearables,9793191,432878,30%,Q1,10-07-2023,Apple Store,45,,,,,
246109,Asia,Australia,iPad,915743,181453,40%,Q2,13-09-2021,E-Commerce,33,,,,,
390414,North America,Japan,Wearables,2495342,388496,30%,Q4,14-05-2023,Online,20,,,,,
561749,North America,Canada,Wearables,1913432,186550,35%,Q1,15-08-2022,Offline,38,,,,,
827542,Africa,Canada,iPad,2016040,254346,30%,Q4,18-01-2024,Offline,35,,,,,
522375,Africa,France,iPad,3030090,66436,20%,Q4,30-01-2022,Online,25,,,,,
573200,North America,Canada,iPhone,9380927,312170,20%,Q4,05-07-2023,Online,26,,,,,
591649,Europe,China,iPad,281717,233479,35%,Q2,28-06-2020,Retail Partner,34,,,,,
346505,North America,Brazil,Services,1191350,215707,20%,Q4,26-11-2021,Apple Store,50,,,,,
854841,Asia,Japan,MacBook,4891818,354136,40%,Q1,15-03-2023,Retail Partner,19,,,,,
180664,North America,Germany,Services,9080033,210922,35%,Q1,03-02-2020,Online,32,,,,,
551487,Asia,France,MacBook,7372793,289407,35%,Q3,19-03-2024,Apple Store,44,,,,,
562942,Asia,Germany,Services,4938082,284052,30%,Q1,30-01-2024,Retail Partner,50,,,,,
695358,Africa,Japan,iPad,9973453,266291,35%,Q3,10-08-2024,Offline,36,,,,,
174529,Asia,Brazil,iPhone,58601,144795,30%,Q4,09-02-2020,Retail Partner,22,,,,,
679282,Oceania,Australia,Services,8386023,132787,30%,Q1,31-12-2021,E-Commerce,34,,,,,
195736,North America,Australia,Services,7880904,384289,30%,Q1,09-09-2023,Apple Store,47,,,,,
362687,Asia,Canada,MacBook,1156404,351361,20%,Q2,26-02-2020,Online,30,,,,,
453257,North America,UK,MacBook,2240889,410322,20%,Q4,06-08-2020,Online,21,,,,,
218541,Africa,Australia,iPad,84970,458490,20%,Q2,05-05-2022,Retail Partner,27,,,,,
886722,North America,USA,Services,2360595,283836,25%,Q3,05-12-2023,Offline,31,,,,,
527698,Europe,Australia,Services,9788840,327209,30%,Q4,04-12-2020,Online,32,,,,,
821604,Africa,Germany,iPad,498829,491983,40%,Q3,01-01-2022,Retail Partner,34,,,,,
413615,Asia,France,Services,4923030,115655,40%,Q4,08-12-2020,Apple Store,32,,,,,
156451,South America,Germany,Services,9573610,93731,35%,Q3,20-04-2024,Offline,35,,,,,
676871,North America,India,Services,7358573,174375,20%,Q3,06-01-2021,Offline,33,,,,,
720507,Europe,India,MacBook,4719744,324431,30%,Q1,10-02-2020,Offline,23,,,,,
900792,Africa,Australia,Wearables,2261514,216844,35%,Q2,06-10-2020,Offline,24,,,,,
463631,South America,Germany,iPad,4507998,130936,35%,Q4,20-07-2023,Online,35,,,,,
594751,South America,France,MacBook,822607,110292,30%,Q3,30-06-2023,Offline,43,,,,,
817016,North America,Australia,Wearables,3849791,419961,20%,Q2,15-05-2022,Online,28,,,,,
751655,Oceania,India,iPad,3174262,97051,40%,Q4,20-06-2022,Retail Partner,39,,,,,
277233,Europe,Canada,Services,6813470,165601,40%,Q1,14-10-2022,Apple Store,44,,,,,
319482,Oceania,Germany,Services,9912759,107640,20%,Q2,21-10-2024,Retail Partner,28,,,,,
541801,Oceania,UK,iPhone,9612473,376293,35%,Q3,01-08-2023,Retail Partner,20,,,,,
414699,Africa,China,MacBook,3841370,11591,25%,Q3,11-02-2023,Online,19,,,,,
567706,North America,China,MacBook,5025288,114287,30%,Q1,25-06-2021,E-Commerce,35,,,,,
593321,Asia,Germany,MacBook,1708082,137565,30%,Q2,15-06-2024,Retail Partner,41,,,,,
159557,South America,USA,iPad,6235721,471473,20%,Q1,18-09-2022,Online,32,,,,,
950335,South America,Germany,Services,8906824,131599,40%,Q1,02-01-2020,E-Commerce,28,,,,,
733635,Oceania,Australia,iPad,5807022,340553,40%,Q2,31-10-2020,Retail Partner,31,,,,,
729214,North America,Brazil,iPhone,4044436,234670,30%,Q1,08-04-2021,E-Commerce,27,,,,,
124694,South America,UK,iPad,1180266,201936,40%,Q3,26-02-2021,Online,30,,,,,
977394,Europe,Brazil,iPhone,9502487,33509,20%,Q3,13-07-2024,Retail Partner,22,,,,,
491149,Oceania,France,MacBook,116607,296336,35%,Q1,30-06-2024,Online,21,,,,,
457943,Europe,UK,iPad,8160449,474832,30%,Q3,31-12-2022,Retail Partner,26,,,,,
658890,Europe,China,iPad,9628363,271251,25%,Q1,17-04-2024,Apple Store,33,,,,,
167009,Asia,China,iPhone,2375550,111565,40%,Q1,12-10-2020,Offline,23,,,,,
379471,Europe,China,Wearables,6516265,364183,20%,Q2,19-03-2023,Online,18,,,,,
752451,South America,Canada,iPad,9947990,383026,20%,Q2,03-07-2021,Online,26,,,,,
533065,Asia,China,Services,9784456,349339,35%,Q1,30-12-2022,Online,28,,,,,
923563,Asia,Japan,Services,4028662,471995,20%,Q4,02-04-2021,Online,30,,,,,
719728,Asia,Brazil,Wearables,2006530,87459,40%,Q4,08-03-2021,Offline,32,,,,,
162131,South America,Germany,Services,9886238,21221,25%,Q1,18-12-2023,Retail Partner,45,,,,,
628542,North America,China,Wearables,6047508,25069,20%,Q1,15-06-2023,Offline,35,,,,,
824846,South America,UK,MacBook,8360961,89267,30%,Q2,28-06-2022,Offline,24,,,,,
404140,Africa,Japan,Services,121138,193153,40%,Q1,26-12-2024,Retail Partner,43,,,,,
305828,North America,Australia,Services,9870176,223638,35%,Q1,18-04-2021,Retail Partner,28,,,,,
624237,North America,USA,Wearables,3620852,179365,30%,Q4,03-09-2021,E-Commerce,33,,,,,
789282,Oceania,Japan,Services,3334573,68176,30%,Q4,14-09-2023,E-Commerce,25,,,,,
914705,Asia,UK,Services,6122414,433085,25%,Q2,05-07-2023,Apple Store,29,,,,,
546484,South America,USA,Wearables,1579137,460024,30%,Q4,11-06-2023,Online,24,,,,,
865720,South America,Japan,MacBook,9665770,117340,30%,Q3,02-08-2021,Online,34,,,,,
208502,Asia,Brazil,iPad,3426323,273628,20%,Q1,31-12-2023,Online,34,,,,,
733414,Asia,USA,Wearables,8717817,473171,40%,Q2,05-02-2023,Offline,31,,,,,
759183,South America,France,MacBook,5449181,377873,30%,Q2,18-07-2021,E-Commerce,24,,,,,
560335,Europe,Germany,MacBook,6955308,298755,40%,Q3,10-04-2021,Apple Store,45,,,,,
598060,Oceania,France,iPad,2784668,205680,25%,Q2,04-01-2022,E-Commerce,35,,,,,
663697,South America,India,iPhone,7716211,98246,25%,Q4,01-08-2022,Retail Partner,21,,,,,
372203,Europe,Brazil,iPhone,5892791,257557,35%,Q3,09-01-2021,Online,24,,,,,
558437,Oceania,Canada,iPhone,2581504,289862,20%,Q1,01-11-2020,Apple Store,23,,,,,
583047,Africa,Australia,iPhone,8388211,491913,30%,Q1,21-05-2020,E-Commerce,28,,,,,
821855,North America,Canada,MacBook,7016083,212440,20%,Q2,18-04-2020,Apple Store,27,,,,,
991464,Europe,Japan,iPhone,651852,363954,20%,Q1,24-12-2021,Online,24,,,,,
274126,Asia,India,Wearables,3326771,125134,40%,Q2,28-08-2023,Retail Partner,29,,,,,
108490,Oceania,Canada,iPhone,9416063,149416,20%,Q2,22-02-2024,E-Commerce,24,,,,,
406288,Europe,India,Services,7497614,381682,20%,Q4,17-12-2020,E-Commerce,33,,,,,
340937,Africa,Brazil,MacBook,5873368,269196,40%,Q1,04-06-2020,Retail Partner,29,,,,,
400858,Asia,India,iPhone,8408226,406088,30%,Q2,27-08-2023,Retail Partner,20,,,,,
213590,North America,France,iPhone,5131057,13385,35%,Q2,28-05-2024,Apple Store,25,,,,,
813618,Europe,UK,MacBook,439558,428101,35%,Q3,20-06-2020,Offline,35,,,,,
836775,Asia,USA,Wearables,8051846,320453,20%,Q1,11-07-2024,E-Commerce,29,,,,,
232164,Europe,China,Wearables,6190268,163829,30%,Q2,12-07-2023,E-Commerce,25,,,,,
137357,Oceania,Australia,MacBook,1898341,455771,20%,Q2,16-05-2022,Retail Partner,31,,,,,
865666,Europe,Australia,Services,6279129,423827,30%,Q4,14-09-2020,Online,28,,,,,
491765,North America,Germany,Wearables,5616593,229511,20%,Q1,08-08-2023,Offline,28,,,,,
392968,Asia,India,iPhone,1087958,15698,35%,Q4,11-11-2023,Offline,20,,,,,
